,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
1353,GO_FIRST,G8-387,Mumbai,3,1,4,Delhi,0,5.67,25,5618
1354,GO_FIRST,G8-451,Chennai,4,1,0,Kolkata,0,8.42,39,7312
1355,Air_India,AI-888,Mumbai,3,1,1,Hyderabad,1,15.5,43,45693
1356,GO_FIRST,G8-509,Hyderabad,0,0,0,Bangalore,0,1,42,1776
1357,AirAsia,I5-1562,Bangalore,2,1,4,Kolkata,0,7.5,31,3393
1358,Vistara,UK-893,Bangalore,3,1,3,Delhi,0,24.08,48,3496
1359,Indigo,6E-638,Bangalore,3,1,4,Mumbai,0,4.08,7,5178
1360,Indigo,6E-725,Kolkata,3,1,0,Mumbai,0,9.92,7,7959
1361,GO_FIRST,G8-7549,Delhi,2,1,4,Bangalore,0,4.75,32,3568
1362,Vistara,UK-876,Hyderabad,4,1,3,Chennai,0,22.33,23,6602
1363,Air_India,AI-541,Hyderabad,3,1,1,Mumbai,1,17.92,24,45883
1364,Vistara,UK-830,Hyderabad,1,2,3,Bangalore,0,7,49,6461
1365,Vistara,UK-860,Hyderabad,0,1,2,Bangalore,0,9,46,12232
1366,Air_India,AI-430,Chennai,1,1,3,Hyderabad,1,9.42,22,51345
1367,Vistara,UK-838,Chennai,4,1,3,Mumbai,0,22,37,10903
1368,Vistara,UK-890,Hyderabad,3,1,4,Bangalore,1,5.67,21,63277
1369,Indigo,6E-782,Chennai,1,1,2,Hyderabad,0,4.17,36,4526
1370,Vistara,UK-890,Hyderabad,3,1,1,Bangalore,0,17.17,7,11319
1371,Vistara,UK-832,Chennai,0,1,3,Kolkata,1,12.67,6,67137
1372,Vistara,UK-826,Chennai,2,1,4,Delhi,0,9.92,29,8803
1373,Air_India,AI-804,Bangalore,0,0,1,Delhi,0,2.75,3,7489
1374,Air_India,AI-868,Delhi,3,1,1,Chennai,0,16.92,34,4251
1375,GO_FIRST,G8-323,Delhi,3,1,5,Bangalore,0,5.75,15,4020
1376,Vistara,UK-852,Bangalore,1,1,1,Chennai,0,23.33,39,4672
1377,Vistara,UK-829,Delhi,0,0,1,Hyderabad,0,2.17,5,5955
1378,Air_India,AI-805,Delhi,3,1,4,Hyderabad,1,25.58,3,42782
1379,Air_India,AI-538,Chennai,4,1,1,Mumbai,1,13.83,16,61649
1380,Vistara,UK-778,Kolkata,2,1,3,Hyderabad,0,25.67,43,5760
1381,Indigo,6E-417,Kolkata,2,1,4,Hyderabad,0,7.33,33,4279
1382,Air_India,AI-660,Mumbai,3,1,3,Chennai,0,25,7,9201
1383,Indigo,6E-6917,Kolkata,2,1,4,Delhi,0,6.83,19,4663
1384,Vistara,UK-826,Chennai,2,1,4,Hyderabad,1,8.42,32,41064
1385,Vistara,UK-878,Hyderabad,2,1,4,Bangalore,0,9.75,31,10002
1386,Air_India,AI-440,Chennai,0,1,2,Mumbai,0,6.67,33,5092
1387,Vistara,UK-850,Bangalore,3,1,1,Delhi,0,15.08,1,14682
1388,Vistara,UK-738,Kolkata,3,1,1,Chennai,1,15.17,37,68415
1389,Air_India,AI-610,Bangalore,3,1,3,Delhi,0,24.17,22,4294
1390,Vistara,UK-970,Mumbai,1,1,3,Bangalore,0,8.25,30,6450
1391,Vistara,UK-860,Hyderabad,0,1,3,Kolkata,1,11.25,24,58394
1392,AirAsia,I5-1321,Bangalore,3,1,5,Delhi,0,7.67,38,2723
1393,Air_India,AI-804,Bangalore,0,1,3,Chennai,0,13.25,12,14524
1394,Vistara,UK-772,Kolkata,1,1,4,Bangalore,1,12.42,10,52287
1395,Air_India,AI-732,Kolkata,2,1,4,Delhi,1,8.25,47,53743
1396,Air_India,AI-683,Mumbai,4,1,4,Bangalore,0,25.5,39,3885
1397,Air_India,AI-542,Delhi,1,1,1,Kolkata,0,22.33,43,3610
1398,Indigo,6E-967,Delhi,3,1,5,Chennai,0,6.67,22,3349
1399,Vistara,UK-874,Hyderabad,1,0,1,Mumbai,0,1.5,46,3646
1400,Indigo,6E-895,Kolkata,3,1,4,Delhi,0,4.08,19,4663
1401,SpiceJet,SG-732,Kolkata,2,1,1,Bangalore,0,17.75,34,3992
1402,Air_India,AI-732,Kolkata,2,1,4,Delhi,0,8.25,22,5467
1403,Air_India,AI-430,Chennai,1,1,4,Mumbai,0,11.67,18,4672
1404,Air_India,AI-541,Hyderabad,3,1,4,Kolkata,0,6.08,7,12118
1405,Vistara,UK-838,Chennai,4,1,3,Hyderabad,1,19.92,28,51457
1406,Vistara,UK-870,Hyderabad,4,1,1,Mumbai,0,13.17,21,5060
1407,Vistara,UK-981,Delhi,4,1,3,Chennai,1,22.08,8,57992
1408,Vistara,UK-878,Hyderabad,2,1,3,Chennai,1,7,3,47574
1409,SpiceJet,SG-406,Kolkata,4,1,0,Mumbai,0,10.75,9,7958
1410,Vistara,UK-875,Mumbai,3,1,2,Delhi,0,17.33,2,13398
1411,GO_FIRST,G8-7559,Bangalore,2,0,3,Kolkata,0,2.5,35,3845
1412,Vistara,UK-854,Bangalore,3,1,4,Hyderabad,0,26.5,36,5322
1413,Air_India,AI-538,Chennai,4,1,3,Mumbai,1,23.67,41,61649
1414,GO_FIRST,G8-116,Bangalore,0,1,4,Mumbai,0,15.92,44,6389
1415,Air_India,AI-541,Hyderabad,3,1,1,Chennai,0,18.67,37,5875
1416,Vistara,UK-858,Bangalore,0,1,4,Delhi,1,14,3,79369
1417,Air_India,AI-698,Hyderabad,4,1,1,Delhi,0,10.92,21,4387
1418,Air_India,AI-402,Kolkata,1,1,4,Bangalore,0,9.67,9,18459
1419,Vistara,UK-706,Kolkata,1,2,3,Bangalore,0,9.25,41,6968
1420,Indigo,6E-6257,Bangalore,0,1,3,Delhi,0,10,32,4071
1421,Vistara,UK-774,Kolkata,4,1,4,Bangalore,0,26.25,21,6195
1422,Air_India,AI-867,Mumbai,4,1,1,Bangalore,1,11.42,4,54608
1423,GO_FIRST,G8-118,Bangalore,4,1,0,Mumbai,0,6.33,28,5177
1424,Indigo,6E-6017,Bangalore,3,1,4,Hyderabad,0,4.08,23,2767
1425,Indigo,6E-6326,Bangalore,1,1,2,Kolkata,0,4.25,35,3446
1426,Indigo,6E-6464,Bangalore,0,0,0,Mumbai,0,1.67,11,5178
1427,Vistara,UK-822,Chennai,1,1,4,Hyderabad,1,11.17,38,41064
1428,Indigo,6E-886,Hyderabad,1,1,3,Kolkata,0,7,41,5557
1429,Air_India,AI-678,Delhi,1,0,1,Mumbai,0,2.25,49,2476
1430,Air_India,AI-9885,Hyderabad,1,1,1,Mumbai,0,22.33,4,11829
1431,Vistara,UK-708,Kolkata,4,1,1,Chennai,0,13.5,30,5660
1432,GO_FIRST,G8-101,Kolkata,1,1,3,Bangalore,0,7.83,20,16583
1433,Air_India,AI-543,Hyderabad,1,1,1,Chennai,1,21.58,39,51595
1434,Vistara,UK-738,Kolkata,3,1,3,Mumbai,0,22.92,24,7571
1435,Air_India,AI-610,Bangalore,3,1,3,Delhi,0,23.08,20,4294
1436,Vistara,UK-876,Hyderabad,4,1,3,Chennai,0,22.33,12,8776
1437,Indigo,6E-7071,Bangalore,1,1,3,Hyderabad,0,8.42,41,1694
1438,Vistara,UK-808,Bangalore,0,1,3,Hyderabad,0,11.92,44,6262
1439,Indigo,6E-5325,Chennai,3,1,5,Kolkata,0,7.08,22,5042
1440,Air_India,AI-773,Kolkata,3,1,1,Delhi,1,15.92,13,53743
1441,Air_India,AI-808,Bangalore,4,0,4,Delhi,0,2.92,45,4491
1442,Vistara,UK-822,Chennai,1,1,3,Delhi,1,10,33,61392
1443,Air_India,AI-675,Mumbai,0,1,3,Delhi,0,11.83,22,7413
1444,Vistara,UK-653,Mumbai,0,1,3,Delhi,0,10.5,48,4757
1445,Vistara,UK-953,Delhi,4,1,2,Hyderabad,0,15.58,48,5549
1446,SpiceJet,SG-480,Delhi,3,1,2,Chennai,0,19.42,39,5768
1447,Vistara,UK-910,Mumbai,3,1,3,Chennai,1,22.75,22,57453
1448,Air_India,AI-9891,Hyderabad,3,2,1,Chennai,0,14.75,22,9022
1449,GO_FIRST,G8-393,Kolkata,4,1,2,Bangalore,0,15,21,6488
1450,Vistara,UK-820,Bangalore,3,1,1,Mumbai,1,15.92,25,69244
1451,Air_India,AI-441,Delhi,3,1,4,Hyderabad,0,27.75,33,4209
1452,Vistara,UK-828,Chennai,0,1,1,Kolkata,0,26.67,10,14014
1453,Air_India,AI-732,Kolkata,2,2,4,Bangalore,0,31.08,3,15690
1454,Vistara,UK-860,Hyderabad,0,1,3,Mumbai,1,10.83,44,58315
1455,Air_India,AI-678,Delhi,1,1,0,Hyderabad,1,22.25,32,39321
1456,Air_India,AI-9741,Kolkata,0,1,4,Delhi,0,16.17,20,5093
1457,Vistara,UK-910,Mumbai,3,1,1,Bangalore,0,17.25,7,11129
1458,Air_India,AI-607,Mumbai,3,0,3,Bangalore,0,1.75,13,5103
1459,Vistara,UK-776,Kolkata,3,1,1,Chennai,0,18.25,27,7404
1460,AirAsia,I5-1531,Chennai,2,1,4,Mumbai,0,4.75,46,1830
1461,Vistara,UK-853,Mumbai,2,0,3,Bangalore,1,1.75,20,20684
1462,Vistara,UK-981,Delhi,4,1,0,Bangalore,0,10.17,34,4272
1463,Vistara,UK-995,Delhi,1,1,4,Hyderabad,0,10.58,36,5772
1464,Indigo,6E-905,Hyderabad,2,1,3,Kolkata,0,4.92,19,6207
1465,Vistara,UK-898,Hyderabad,0,1,4,Mumbai,0,14.17,32,3571
1466,Vistara,UK-927,Delhi,1,1,3,Kolkata,0,7.33,28,6578
1467,Indigo,6E-605,Chennai,2,1,4,Kolkata,0,7.58,20,4541
1468,Vistara,UK-951,Delhi,2,1,4,Chennai,0,8.75,10,13200
1469,Indigo,6E-495,Chennai,0,1,1,Delhi,0,5.33,16,5932
1470,Vistara,UK-720,Kolkata,0,1,1,Hyderabad,1,26.5,4,52175
1471,Vistara,UK-877,Mumbai,1,2,4,Chennai,1,9.5,2,83224
1472,Vistara,UK-878,Hyderabad,2,1,4,Bangalore,1,8,3,53734
1473,Air_India,AI-864,Mumbai,0,1,3,Kolkata,0,12.17,36,4556
1474,AirAsia,I5-1531,Chennai,4,1,5,Delhi,0,5.33,32,2477
1475,Air_India,AI-770,Kolkata,4,1,2,Mumbai,0,16.33,21,5102
1476,Vistara,UK-854,Bangalore,3,1,4,Chennai,0,4.67,19,4672
1477,Air_India,AI-543,Hyderabad,1,1,4,Kolkata,1,11,21,51707
1478,Air_India,AI-698,Hyderabad,4,1,0,Chennai,0,9.08,41,3813
1479,Vistara,UK-880,Hyderabad,2,1,4,Mumbai,0,6.67,48,4910
1480,Indigo,6E-6214,Kolkata,1,1,4,Hyderabad,0,9.92,9,12212
1481,GO_FIRST,G8-118,Bangalore,4,1,0,Kolkata,0,10.83,45,7978
1482,Vistara,UK-863,Mumbai,1,0,1,Bangalore,1,1.67,24,20684
1483,AirAsia,I5-510,Kolkata,0,0,0,Hyderabad,0,2.08,12,6490
1484,Air_India,AI-525,Hyderabad,0,1,4,Delhi,0,16.75,49,5118
1485,Air_India,AI-649,Mumbai,0,1,0,Delhi,0,24.67,25,6922
1486,Indigo,6E-563,Kolkata,1,1,2,Bangalore,0,7.58,8,6489
1487,Vistara,UK-851,Mumbai,0,1,2,Delhi,0,5.67,47,6122
1488,Vistara,UK-773,Mumbai,3,0,3,Kolkata,0,2.58,48,4499
1489,GO_FIRST,G8-146,Bangalore,3,2,0,Mumbai,0,11.25,23,5177
1490,AirAsia,I5-1229,Chennai,3,1,5,Kolkata,0,9.5,34,2361
1491,Indigo,6E-2036,Delhi,4,0,5,Bangalore,0,2.92,40,4500
1492,Air_India,AI-430,Chennai,1,0,2,Delhi,1,3.08,32,27792
1493,Vistara,UK-970,Mumbai,1,1,3,Chennai,0,7.58,40,4348
1494,Vistara,UK-771,Mumbai,0,0,1,Kolkata,0,2.67,25,4499
1495,Air_India,AI-698,Hyderabad,4,1,4,Kolkata,0,25.42,15,9863
1496,Air_India,AI-503,Bangalore,3,1,3,Kolkata,0,25.33,14,15154
1497,Vistara,UK-874,Hyderabad,1,1,3,Kolkata,1,9.58,41,79461
1498,Vistara,UK-878,Hyderabad,2,1,4,Chennai,0,10.17,8,8641
1499,AirAsia,I5-740,Delhi,0,2,3,Kolkata,0,11.33,47,2480
1500,Vistara,UK-985,Delhi,3,0,4,Mumbai,1,2.17,46,42312
1501,GO_FIRST,G8-7559,Bangalore,2,1,4,Hyderabad,0,6.67,41,5639
1502,Vistara,UK-985,Delhi,3,1,0,Bangalore,1,12,4,70569
1503,Vistara,UK-850,Bangalore,3,0,4,Mumbai,1,1.92,12,20760
1504,Vistara,UK-820,Bangalore,3,1,3,Hyderabad,0,26.08,25,6262
1505,Indigo,6E-5308,Mumbai,2,0,3,Chennai,0,1.92,2,15708
1506,AirAsia,I5-1229,Chennai,3,1,5,Delhi,0,11.25,32,2477
1507,Air_India,AI-806,Mumbai,0,1,2,Kolkata,0,6.5,2,14028
1508,Air_India,AI-809,Mumbai,1,1,4,Chennai,1,13.58,18,49613
1509,Vistara,UK-657,Bangalore,1,2,4,Kolkata,0,11.25,49,9017
1510,GO_FIRST,G8-7535,Delhi,3,1,4,Bangalore,0,5.75,30,4020
1511,Air_India,AI-441,Delhi,3,1,1,Bangalore,1,17.33,14,42457
1512,SpiceJet,SG-8411,Delhi,3,1,3,Chennai,0,22.92,30,7862
1513,Indigo,6E-6553,Hyderabad,3,1,3,Kolkata,0,3.5,2,6816
1514,GO_FIRST,G8-302,Chennai,0,1,2,Delhi,0,7.17,40,4827
1515,Indigo,6E-881,Chennai,2,1,4,Bangalore,0,6.75,15,6302
1516,Air_India,AI-807,Delhi,3,1,1,Hyderabad,0,15.5,45,5939
1517,Vistara,UK-708,Kolkata,4,1,2,Mumbai,0,17.58,12,10425
1518,Vistara,UK-940,Mumbai,3,1,1,Kolkata,1,13.83,42,64285
1519,SpiceJet,SG-534,Delhi,4,1,0,Chennai,0,9.42,35,5550
1520,Vistara,UK-953,Delhi,4,1,3,Kolkata,0,23.25,36,6578
1521,Indigo,6E-6616,Kolkata,2,1,3,Delhi,0,6.42,5,9419
1522,GO_FIRST,G8-7562,Kolkata,2,1,4,Delhi,0,11,31,6324
1523,Vistara,UK-877,Mumbai,1,1,4,Delhi,0,12.08,6,9828
1524,Indigo,6E-6809,Mumbai,3,1,4,Hyderabad,0,5.67,30,3627
1525,AirAsia,I5-588,Kolkata,2,1,4,Mumbai,0,7.08,21,3379
1526,GO_FIRST,G8-336,Delhi,2,0,3,Mumbai,0,2.25,43,2410
1527,Indigo,6E-6088,Mumbai,4,0,4,Kolkata,0,2.58,46,4499
1528,Vistara,UK-822,Chennai,1,2,4,Hyderabad,0,11.17,34,6015
1529,Air_India,AI-624,Delhi,3,1,4,Hyderabad,0,26.58,10,10575
1530,GO_FIRST,G8-391,Mumbai,2,0,2,Delhi,0,2.25,17,2339
1531,GO_FIRST,G8-329,Mumbai,0,1,4,Bangalore,0,15.42,8,5102
1532,Vistara,UK-836,Chennai,1,2,3,Bangalore,0,8.5,44,6432
1533,Indigo,6E-345,Kolkata,1,1,3,Hyderabad,0,8.58,28,5070
1534,Air_India,AI-506,Delhi,1,1,0,Kolkata,1,19.75,26,57405
1535,SpiceJet,SG-387,Kolkata,4,1,1,Mumbai,0,10.67,27,6276
1536,Vistara,UK-930,Mumbai,0,1,3,Bangalore,1,9.5,31,69168
1537,Air_India,AI-840,Hyderabad,4,1,1,Mumbai,0,13.33,43,4363
1538,Air_India,AI-542,Delhi,1,1,2,Bangalore,0,29.17,5,9840
1539,Indigo,6E-136,Mumbai,0,1,2,Bangalore,0,9.58,15,5103
1540,GO_FIRST,G8-357,Delhi,0,2,3,Mumbai,0,12.08,16,11295
1541,Vistara,UK-902,Mumbai,2,1,1,Kolkata,1,17.83,27,62045
1542,Air_India,AI-675,Mumbai,0,1,4,Delhi,0,16.83,14,13398
1543,Vistara,UK-874,Hyderabad,1,1,3,Delhi,0,9.58,44,5892
1544,Vistara,UK-977,Delhi,3,1,3,Kolkata,0,22,47,7221
1545,Indigo,6E-176,Mumbai,2,1,4,Delhi,0,6.25,9,9377
1546,Indigo,6E-7136,Hyderabad,1,1,4,Delhi,0,9.67,31,3397
1547,Air_India,AI-544,Delhi,3,1,4,Bangalore,0,5,20,4041
1548,Air_India,AI-763,Kolkata,0,1,5,Bangalore,1,17.17,34,60978
1549,Indigo,6E-5367,Chennai,3,1,5,Kolkata,0,8.25,38,9442
1550,Vistara,UK-988,Mumbai,4,1,3,Kolkata,0,21.17,6,12557
1551,Air_India,AI-516,Bangalore,0,1,1,Delhi,0,25.42,39,3674
1552,Vistara,UK-897,Bangalore,0,2,3,Kolkata,0,10.17,20,7106
1553,Air_India,AI-806,Mumbai,0,1,0,Chennai,0,24,31,5380
1554,Vistara,UK-951,Delhi,2,1,4,Bangalore,0,6.58,9,10680
1555,Vistara,UK-850,Bangalore,3,1,1,Delhi,0,12.67,13,10744
1556,Vistara,UK-824,Chennai,4,1,1,Delhi,1,11.58,8,45600
1557,Air_India,AI-525,Hyderabad,0,1,4,Chennai,0,17.17,13,11803
1558,Vistara,UK-854,Bangalore,3,1,1,Delhi,1,16.58,7,81497
1559,Vistara,UK-876,Hyderabad,4,1,3,Bangalore,0,21.67,13,7927
1560,Vistara,UK-838,Chennai,4,1,4,Kolkata,0,25.67,16,6147
1561,Vistara,UK-880,Hyderabad,2,1,4,Chennai,0,9.67,28,8017
1562,Vistara,UK-826,Chennai,2,1,2,Bangalore,0,27.5,13,21318
1563,Vistara,UK-970,Mumbai,1,1,4,Hyderabad,1,14.17,26,60365
1564,GO_FIRST,G8-118,Bangalore,4,1,1,Mumbai,0,11.92,48,6389
1565,Indigo,6E-6067,Bangalore,3,0,3,Hyderabad,0,1.5,26,1714
1566,Air_India,AI-402,Kolkata,1,1,4,Mumbai,1,11.17,24,50271
1567,Air_India,AI-611,Mumbai,1,1,4,Delhi,0,10.42,21,4851
1568,Vistara,UK-811,Delhi,0,0,1,Bangalore,0,2.75,19,4501
1569,Vistara,UK-988,Mumbai,4,1,1,Kolkata,0,12.67,11,11664
1570,Air_India,AI-809,Mumbai,1,1,4,Kolkata,1,12.33,49,49725
1571,Vistara,UK-774,Kolkata,4,1,0,Bangalore,1,11.25,46,52287
1572,Indigo,6E-5041,Delhi,3,0,4,Mumbai,0,2.17,3,8055
1573,Vistara,UK-811,Delhi,0,1,4,Hyderabad,0,14.67,47,5761
1574,Vistara,UK-706,Delhi,2,1,4,Mumbai,0,7.92,38,6134
1575,Air_India,AI-763,Kolkata,0,0,1,Delhi,0,2.25,26,3437
1576,Vistara,UK-808,Bangalore,0,1,3,Kolkata,1,11.58,47,62188
1577,Vistara,UK-838,Chennai,4,1,3,Mumbai,1,19.42,36,49553
1578,Air_India,AI-503,Bangalore,3,0,4,Delhi,1,2.75,8,32923
1579,Air_India,AI-440,Chennai,0,1,4,Mumbai,1,15.08,45,49553
1580,Vistara,UK-975,Delhi,0,1,2,Hyderabad,0,6.5,15,4934
1581,Vistara,UK-828,Chennai,0,1,4,Delhi,1,14.92,48,60160
1582,Vistara,UK-838,Chennai,4,0,4,Delhi,0,2.83,48,2327
1583,Air_India,AI-765,Kolkata,3,1,2,Delhi,0,18.08,9,20979
1584,Vistara,UK-878,Hyderabad,2,1,4,Bangalore,0,9.92,24,5441
1585,Vistara,UK-955,Delhi,3,1,1,Kolkata,0,15.92,32,7221
1586,Air_India,AI-526,Kolkata,3,1,4,Mumbai,0,4.92,42,4169
1587,Air_India,AI-538,Chennai,4,2,1,Hyderabad,0,15.58,6,14703
1588,Air_India,AI-867,Mumbai,4,1,3,Hyderabad,1,21.83,29,45693
1589,GO_FIRST,G8-713,Delhi,3,1,5,Mumbai,0,6.08,19,3330
1590,Vistara,UK-673,Delhi,2,2,4,Chennai,1,9.75,7,67601
1591,Air_India,AI-864,Mumbai,0,1,4,Bangalore,0,13.08,33,6502
1592,Air_India,AI-543,Hyderabad,1,1,4,Mumbai,1,10.83,20,45883
1593,Indigo,6E-5344,Bangalore,4,0,5,Mumbai,0,1.92,13,5178
1594,Vistara,UK-933,Delhi,2,0,3,Mumbai,1,2.17,10,51496
1595,Vistara,UK-863,Mumbai,1,1,4,Delhi,0,13.33,45,6122
1596,Air_India,AI-570,Mumbai,0,1,4,Delhi,1,17.83,2,57062
1597,Vistara,UK-996,Mumbai,3,1,1,Chennai,1,15.42,30,64173
1598,Vistara,UK-866,Bangalore,4,1,3,Kolkata,0,22.25,19,6534
1599,Air_India,AI-624,Delhi,3,1,0,Chennai,1,12.33,37,45257
1600,Indigo,6E-6818,Mumbai,3,1,4,Bangalore,0,4.08,6,5103
1601,AirAsia,I5-5406,Kolkata,1,1,2,Hyderabad,0,6.83,9,6487
1602,Air_India,AI-770,Kolkata,4,1,1,Mumbai,1,12.58,16,50271
1603,Air_India,AI-429,Delhi,1,0,2,Chennai,0,2.83,25,2658
1604,Air_India,AI-868,Delhi,3,1,1,Kolkata,0,14.83,11,12990
1605,Vistara,UK-830,Hyderabad,1,1,3,Mumbai,1,7.33,22,58315
1606,Indigo,6E-269,Chennai,1,1,3,Delhi,0,10,7,7877
1607,Vistara,UK-880,Hyderabad,2,0,2,Delhi,1,2.25,2,30808
1608,Vistara,UK-838,Chennai,4,1,2,Mumbai,0,17.92,14,11069
1609,Indigo,6E-2005,Delhi,1,1,2,Chennai,0,5.42,9,7950
1610,Indigo,6E-6591,Hyderabad,2,1,4,Chennai,0,7.25,33,2704
1611,Vistara,UK-851,Mumbai,0,2,3,Chennai,0,9.33,15,18531
1612,Vistara,UK-838,Chennai,4,1,4,Hyderabad,0,25.83,4,11069
1613,Indigo,6E-495,Chennai,0,1,2,Mumbai,0,5.67,24,6345
1614,GO_FIRST,G8-125,Kolkata,3,1,0,Bangalore,0,10.25,16,4741
1615,Air_India,AI-604,Bangalore,1,1,4,Delhi,1,11.92,46,42521
1616,Vistara,UK-854,Bangalore,3,1,1,Delhi,1,16.58,2,64249
1617,Air_India,AI-9876,Bangalore,2,1,1,Chennai,0,19.67,24,6429
1618,Vistara,UK-832,Chennai,0,1,3,Mumbai,1,10.75,26,69825
1619,Vistara,UK-958,Mumbai,2,1,4,Bangalore,0,10.92,7,11129
1620,Vistara,UK-899,Delhi,2,0,3,Hyderabad,1,2.25,10,24056
1621,Vistara,UK-899,Delhi,2,1,4,Mumbai,0,8.25,38,5857
1622,Indigo,6E-6067,Bangalore,3,1,4,Delhi,0,7.42,25,3372
1623,Vistara,UK-772,Kolkata,1,1,3,Bangalore,0,7.33,11,12166
1624,Vistara,UK-655,Mumbai,1,2,3,Kolkata,1,8.08,32,66640
1625,Air_India,AI-624,Delhi,3,1,4,Hyderabad,1,26.58,28,39321
1626,Vistara,UK-864,Bangalore,3,1,1,Kolkata,0,14.67,34,6271
1627,Vistara,UK-826,Chennai,2,1,4,Delhi,1,8.17,41,76736
1628,AirAsia,I5-711,Delhi,0,1,3,Bangalore,0,12,40,3090
1629,Vistara,UK-850,Bangalore,3,1,0,Hyderabad,1,11.92,21,37985
1630,Air_India,AI-440,Chennai,0,1,4,Mumbai,0,15.08,2,23523
1631,SpiceJet,SG-8264,Kolkata,4,1,4,Mumbai,0,23.17,22,5339
1632,Indigo,6E-605,Chennai,2,1,4,Delhi,0,9.08,40,3860
1633,Air_India,AI-888,Mumbai,3,1,2,Chennai,0,17.67,36,4417
1634,Air_India,AI-516,Bangalore,0,1,3,Delhi,1,10.92,32,35554
1635,Indigo,6E-893,Kolkata,1,1,3,Bangalore,0,8.83,49,3831
1636,Indigo,6E-354,Mumbai,2,1,4,Bangalore,0,8,40,2124
1637,AirAsia,I5-1518,Hyderabad,3,0,4,Bangalore,0,1.17,11,4454
1638,Vistara,UK-738,Kolkata,3,1,3,Bangalore,1,24.08,44,60978
1639,Vistara,UK-836,Chennai,1,1,4,Mumbai,1,12.08,8,49553
1640,Air_India,AI-453,Delhi,0,2,1,Kolkata,0,27.92,15,10052
1641,Air_India,AI-440,Chennai,0,1,0,Mumbai,0,25.75,44,7442
1642,GO_FIRST,G8-7534,Delhi,2,1,4,Bangalore,0,7.25,21,4020
1643,Air_India,AI-440,Chennai,0,1,2,Kolkata,1,8.33,36,55377
1644,GO_FIRST,G8-512,Kolkata,0,1,2,Delhi,0,9.42,47,6324
1645,AirAsia,I5-517,Chennai,1,0,1,Hyderabad,0,1.17,35,1105
1646,Vistara,UK-828,Chennai,0,1,3,Bangalore,0,12.25,32,4755
1647,AirAsia,I5-1780,Bangalore,0,1,2,Delhi,0,9.75,39,2723
1648,Vistara,UK-808,Bangalore,0,1,3,Mumbai,1,8.5,32,54684
1649,SpiceJet,SG-8130,Kolkata,0,1,4,Mumbai,0,15,43,7928
1650,Indigo,6E-2026,Delhi,1,0,1,Bangalore,0,2.92,31,4500
1651,Vistara,UK-708,Kolkata,4,1,3,Mumbai,0,22.67,30,6067
1652,AirAsia,I5-792,Delhi,2,1,5,Bangalore,0,11.58,35,4019
1653,Air_India,AI-698,Hyderabad,4,1,1,Chennai,1,12.67,27,40843
1654,Vistara,UK-708,Kolkata,4,1,3,Hyderabad,0,23.5,17,6075
1655,Vistara,UK-951,Delhi,2,1,3,Kolkata,1,5.58,35,53209
1656,SpiceJet,SG-8946,Delhi,1,1,3,Chennai,0,6.17,19,4149
1657,Vistara,UK-834,Chennai,3,1,4,Bangalore,1,6.17,43,60260
1658,Vistara,UK-859,Delhi,1,1,1,Bangalore,0,22.42,4,9840
1659,Indigo,6E-6214,Kolkata,1,0,2,Mumbai,0,3,5,7959
1660,Air_India,AI-401,Delhi,0,1,3,Mumbai,1,11,24,59033
1661,SpiceJet,SG-3283,Hyderabad,3,1,3,Kolkata,0,25.08,8,5398
1662,Indigo,6E-6513,Kolkata,1,0,2,Mumbai,0,3.17,26,4499
1663,GO_FIRST,G8-306,Mumbai,1,1,3,Delhi,0,9.33,28,5942
1664,GO_FIRST,G8-790,Bangalore,2,0,3,Kolkata,0,2.5,36,3393
1665,Indigo,6E-6567,Chennai,2,0,3,Delhi,0,2.75,38,6866
1666,Vistara,UK-830,Hyderabad,1,1,3,Bangalore,1,6.67,21,56702
1667,Air_India,AI-762,Delhi,4,1,2,Mumbai,0,16.17,27,5702
1668,Vistara,UK-824,Chennai,4,1,1,Delhi,1,14.5,42,60160
1669,Air_India,AI-543,Hyderabad,1,1,4,Mumbai,1,10.25,23,45883
1670,Air_India,AI-9745,Kolkata,1,1,4,Delhi,0,9.33,20,4347
1671,Vistara,UK-866,Bangalore,4,1,3,Kolkata,0,19.25,46,6271
1672,Vistara,UK-953,Delhi,4,1,1,Bangalore,1,14.08,13,42457
1673,GO_FIRST,G8-116,Bangalore,0,1,4,Kolkata,0,14.42,8,5177
1674,Vistara,UK-858,Bangalore,0,1,2,Delhi,1,7.83,6,42521
1675,Vistara,UK-845,Mumbai,0,1,4,Delhi,0,14.33,47,6122
1676,Air_India,AI-807,Delhi,3,1,1,Hyderabad,0,15.5,34,5939
1677,SpiceJet,SG-5067,Kolkata,4,0,4,Chennai,0,2.25,7,6488
1678,Vistara,UK-706,Kolkata,1,1,1,Hyderabad,0,23.42,39,5632
1679,Indigo,6E-345,Kolkata,1,1,3,Chennai,0,10,23,5871
1680,Air_India,AI-883,Delhi,4,1,1,Mumbai,1,10.17,48,47217
1681,Air_India,AI-687,Mumbai,2,0,3,Delhi,1,2.25,29,22140
1682,Indigo,6E-847,Chennai,3,1,5,Kolkata,0,7.67,33,2359
1683,Vistara,UK-910,Mumbai,3,1,3,Chennai,1,22.75,39,57453
1684,Air_India,AI-560,Delhi,1,1,4,Bangalore,0,12.83,3,16245
